node_id,position_x,position_y,speed,direction,acceleration,packet_sent,packet_received,packet_drop_ratio,latency,message_retransmission_count,signal_strength,trust_score,neighbor_trust_score_avg,historical_trust_score,false_packet_injection,blackhole_attack_attempts,sybil_attack_attempts,denial_of_service
4838,413.5165303,244.9535084,22.80616874,139.6155919,1.597790268,72,456,5.333333333,94.64462751,4,-68.78996838,0.269281102,0.332812426,0.123446068,29,0,2,1
4839,39.81143945,729.6996274,5.245107464,57.4478038,0.434514384,481,147,0.694386694,76.55910206,7,-78.51296222,0.714379173,0.730255013,0.58378893,8,4,0,0
4840,273.9880995,811.0153749,10.15757916,319.8784978,2.356494027,63,205,2.253968254,19.7638486,0,-87.32840004,0.514485439,0.557463851,0.53939862,45,4,1,4
4841,955.6494673,858.986391,6.725168302,356.6606078,-1.338061309,143,97,0.321678322,7.598646201,2,-77.16854952,0.694953763,0.776025236,0.757907507,25,2,2,4
4842,953.6326078,991.5942357,10.77329829,204.689585,-1.547131802,392,280,0.285714286,35.72889295,2,-81.61176527,0.891618851,0.990451703,0.96026984,33,3,0,0
4843,352.3270543,294.03971,6.911244671,278.8836366,2.21741847,416,432,0.038461538,83.79389096,9,-94.23006659,0.138246045,0.046259973,0.199240021,34,4,2,0
4844,43.10010895,710.2433419,17.38216893,309.253813,0.752389458,101,259,1.564356436,11.49196191,9,-64.68593991,0.066738648,0.018171235,0.153318813,26,2,0,2
4845,179.0949393,115.3998583,23.94512408,252.3535222,-2.991316677,388,438,0.128865979,54.79203326,2,-68.43811629,0.399916915,0.48683213,0.473313602,19,0,1,2
4846,392.2177934,406.8092914,23.59839184,15.89617768,-0.881211549,472,229,0.514830508,28.22502426,5,-49.9774169,0.716707672,0.682537535,0.730500811,23,3,0,4
4847,947.779698,847.9716933,10.93502894,56.74832342,2.147135915,90,175,0.944444444,72.89924721,8,-56.5786032,0.886151486,0.807449314,0.877185619,26,0,2,2
4848,141.1990635,367.6580461,29.66281218,25.55610881,-2.83608293,213,80,0.624413146,1.040621268,5,-75.96352778,0.034794405,-0.002552384,0.100875846,40,2,1,4
4849,763.5158437,591.0953805,17.81563094,3.556658391,-2.98051243,55,431,6.836363636,28.44023857,4,-65.25870593,0.792958156,0.796657312,0.862656799,18,0,2,0
4850,108.6825394,503.7734437,11.98200905,110.1587072,-1.312444257,456,397,0.129385965,68.24578608,0,-62.47418208,0.075417124,0.052635374,0.025182113,17,1,1,2
4851,981.2575774,645.9515311,25.06617838,141.2481458,2.484000222,187,215,0.14973262,55.12830069,1,-35.77159747,0.580575676,0.638236297,0.431462134,49,2,2,1
4852,381.6164991,972.8943894,21.89622038,86.77070364,2.408865489,148,349,1.358108108,78.10769703,0,-31.28139604,0.344102861,0.366309992,0.288395195,42,3,0,1
4853,775.2345389,55.7355265,22.4782601,23.25767331,0.112571675,390,228,0.415384615,16.60991741,5,-42.9120039,0.01765419,0.004635102,0.028075652,40,4,1,0
4854,342.5910828,573.9615175,5.884180492,190.7507127,0.319421227,273,470,0.721611722,53.56657796,2,-60.65268135,0.097093444,0.196545689,0.104926511,11,0,0,4
4855,627.6688772,863.0287793,14.04972922,98.39495518,-1.007951932,365,174,0.523287671,20.38120925,4,-35.03252102,0.353726214,0.430913983,0.317686202,39,2,0,1
4856,192.0160847,481.3827117,25.85484392,286.5733758,-1.537580028,79,88,0.113924051,64.28279379,5,-87.53210971,0.953753412,1.026204726,1.083453128,17,0,2,2
4857,146.0210193,78.52718594,15.12114023,2.898943785,1.891331125,274,224,0.182481752,14.00291006,4,-51.24527443,0.154832068,0.168282721,0.147738467,7,2,1,3
4858,938.0641396,560.5393524,20.5035823,303.3097385,-2.362230837,375,172,0.541333333,15.72068726,2,-67.76725985,0.27197706,0.327962129,0.163691938,35,2,0,4
4859,917.6472779,332.0738908,17.63801199,343.7113244,-0.075873775,310,252,0.187096774,33.49231892,1,-89.86757537,0.994133075,0.961310165,0.902199739,37,3,2,2
4860,887.4689402,154.9417853,25.27070363,257.8086227,0.806383557,296,129,0.564189189,40.78873598,1,-94.7353009,0.480620479,0.446590589,0.358996066,15,0,2,4
4861,625.4334502,849.0345133,8.536825193,264.1118635,-2.377918258,128,55,0.5703125,50.3574054,1,-66.34807141,0.262245107,0.340655727,0.192728809,12,0,0,2
4862,808.2682112,521.599513,17.26425834,336.0824322,0.117642573,234,461,0.97008547,58.48998013,9,-83.27215572,0.61593947,0.635306139,0.557357451,25,2,0,0
4863,69.03693691,933.2764124,3.69704004,75.26566271,0.465127727,348,43,0.876436782,47.41256816,3,-82.46456189,0.436032268,0.404749626,0.386281304,47,1,0,0
4864,334.7890419,806.0165046,20.7063233,358.0436046,1.454976363,229,151,0.340611354,5.51823349,3,-77.58481789,0.858308126,0.927372709,0.959160328,25,4,2,0
4865,313.7031248,692.9717938,21.95903515,278.4532332,-1.590983705,126,294,1.333333333,35.00257731,2,-49.71450468,0.007979143,-0.003510052,0.087622769,20,4,1,0
4866,635.645322,5.025503365,1.285119636,261.565455,-1.24003498,311,36,0.884244373,7.076812601,7,-88.51372789,0.996776609,0.976771785,0.995609771,49,1,2,2
4867,355.9577735,427.8234566,20.27372891,129.9926084,0.41712688,278,248,0.107913669,12.69029366,3,-49.771088,0.066312441,-0.028453357,0.049616911,20,3,0,1
4868,148.5067816,197.4862817,12.44070462,196.4798947,2.89875846,51,249,3.882352941,10.18953321,7,-45.21030511,0.537123686,0.572924191,0.500552768,7,1,2,2
4869,596.4670754,910.797911,3.722906283,235.4104038,-1.695040903,66,212,2.212121212,16.65145817,2,-58.38639326,0.69739999,0.703928481,0.551469421,32,1,1,2
4870,814.3839207,174.5839847,12.59722643,223.3234301,2.915422963,393,425,0.081424936,81.4791328,1,-82.670973,0.549830201,0.512196025,0.675748287,5,3,2,3
4871,382.1234945,286.0600517,5.826987891,253.7944699,1.286055198,61,430,6.049180328,63.12966727,7,-96.39272302,0.300773759,0.228634045,0.238222078,49,2,2,3
4872,132.2687151,516.8367677,12.46678596,29.65742607,1.956492418,477,137,0.71278826,51.1713101,5,-71.44384219,0.855432769,0.791915894,0.958001893,1,0,2,2
4873,196.6881973,263.363619,11.53017084,128.0334358,-2.462152391,231,421,0.822510823,73.49349376,1,-40.67883454,0.430423031,0.375395434,0.502673307,7,4,2,0
4874,237.4833052,209.8646773,22.15174911,156.240006,-1.197478875,383,376,0.018276762,96.16115383,6,-92.8690813,0.300701342,0.373742054,0.185024504,5,4,2,3
4875,299.897593,599.0993251,23.22646674,93.82654723,-2.653582322,56,153,1.732142857,42.34983938,9,-47.86184601,0.768333701,0.764460914,0.712303095,5,4,0,3
4876,642.7950705,88.92952276,18.21085963,62.1458173,-0.77071803,295,199,0.325423729,37.37378232,6,-67.24771344,0.145855868,0.18495529,0.141252005,21,1,1,2
4877,600.9454845,58.16775872,0.680605265,50.01389277,2.88773796,465,450,0.032258065,97.79958284,3,-37.08168478,0.205009049,0.197272733,0.133657093,24,2,0,4
4878,696.0798616,372.2452952,27.93066837,131.8980212,-2.368361627,206,433,1.101941748,77.36170617,7,-75.06613309,0.252769766,0.247515904,0.223402712,45,2,2,3
4879,362.5019845,720.6644545,20.5869984,177.6390122,0.374236694,223,286,0.282511211,77.93401141,2,-50.66758174,0.434880978,0.499310552,0.36960994,30,1,2,0
4880,823.9976519,554.8067583,1.025863498,22.67151845,-2.963576263,378,38,0.899470899,60.39428721,8,-48.19164365,0.020336307,0.074567653,0.061052048,34,3,2,2
4881,204.0876612,422.8764685,24.56498698,340.7249141,1.276096896,383,396,0.033942559,51.19383447,4,-86.08808009,0.991775652,0.938203287,0.949973909,49,3,1,4
4882,469.0407475,565.7515642,6.007984642,275.4875962,-1.816843846,230,309,0.343478261,55.50857931,2,-88.9297152,0.600150953,0.625294915,0.554039972,4,2,0,1
4883,800.9387215,365.4514847,17.37663569,263.1066383,-2.222492777,330,154,0.533333333,65.55642002,8,-93.5088197,0.97071944,1.006757083,0.90219103,21,1,0,0
4884,180.1586477,936.1463354,13.9990311,62.229789,-0.977893127,358,191,0.466480447,38.3070957,1,-50.88923597,0.807453265,0.788413954,0.897910979,47,4,2,0
4885,109.8631137,54.90489091,12.59516347,217.3682765,1.626265788,286,65,0.772727273,78.44718169,1,-61.62946817,0.134309996,0.047976348,0.178090347,24,0,0,2
4886,883.6839677,673.391479,26.6914116,190.7009809,-2.360321482,206,33,0.839805825,91.01287342,2,-93.92968592,0.209068055,0.183349023,0.275357499,17,2,1,1
4887,342.9296628,891.2826648,13.12083875,353.6887845,-1.620966025,300,442,0.473333333,57.55708493,8,-78.41660944,0.034449279,0.006110318,0.002609086,8,4,0,0
4888,683.8701249,803.8847087,2.260323527,269.1618372,-2.94921347,270,116,0.57037037,38.76608667,9,-90.03575064,0.833790477,0.871916394,0.93563237,24,2,2,0
4889,25.34860426,184.0410348,28.39916182,207.2742781,2.810489176,387,429,0.108527132,69.8633887,2,-93.51232838,0.593457614,0.655361177,0.56836996,28,0,0,2
4890,690.0468884,295.926349,27.61605694,306.2925599,0.5528736,272,293,0.077205882,19.03429086,4,-79.08601848,0.21506505,0.194268202,0.118014194,32,3,0,0
4891,316.1013115,717.0479387,20.53298069,55.83393751,1.319397818,260,120,0.538461538,96.88869217,8,-93.25927916,0.9700848,0.99922805,0.973283636,42,2,0,4
4892,55.74085359,84.27055918,14.03677584,5.477950689,0.908299027,386,324,0.160621762,66.14074811,9,-81.78697991,0.736738975,0.765305891,0.720211798,7,1,0,1
4893,609.8127615,811.8616998,2.785784188,248.484,-2.133812647,183,87,0.524590164,7.689303586,5,-61.30965834,0.705518825,0.735149856,0.583040736,39,3,1,3
4894,240.8038161,718.9069446,23.72244356,35.39212569,0.569639634,381,169,0.556430446,53.44525708,5,-60.73670553,0.266993896,0.277855697,0.315795876,12,3,2,3
4895,386.8072421,729.6066492,2.264337433,41.55611039,-2.211506429,471,201,0.573248408,75.28373418,0,-88.23983894,0.313373631,0.339216866,0.40697236,7,4,0,1
4896,80.58081229,100.2413703,2.058029547,268.0850615,-0.592581276,308,289,0.061688312,28.50674658,1,-86.62905365,0.667978842,0.741516331,0.624826356,47,1,0,4
4897,147.1632511,717.7605448,16.12151527,97.39254389,0.413778816,84,54,0.357142857,6.047964489,8,-40.15199024,0.593551648,0.677917438,0.67131565,49,2,0,2
4898,297.9772355,679.8181252,4.803847206,226.3072376,0.353286685,232,227,0.021551724,49.42708135,7,-88.31455709,0.647283543,0.56564343,0.67303929,40,2,1,2
4899,89.75950056,830.9224908,0.23190802,330.2664934,-2.285559444,352,96,0.727272727,83.5288199,1,-96.79809733,0.878822782,0.781173297,0.810722357,43,1,2,3
4900,910.8262647,41.59595626,12.69340293,113.9308314,-2.793384182,210,452,1.152380952,25.90190287,4,-82.86254049,0.160400923,0.164184086,0.113593973,26,3,1,0
4901,6.047043184,23.11066847,4.116516948,78.17189682,1.789405883,142,147,0.035211268,71.98429826,4,-59.65015187,0.116333417,0.098895889,0.250171038,2,2,2,1
4902,483.8602189,373.0070999,4.815462458,38.36263815,1.355534622,436,309,0.291284404,41.37127759,5,-99.49428747,0.564633159,0.554867047,0.479370083,32,2,0,4
4903,123.2474581,148.7882838,2.307319162,46.96645011,-2.509086573,246,35,0.857723577,6.903573756,3,-31.05090514,0.500155742,0.491856782,0.395731407,30,2,2,2
4904,307.6790895,558.3844776,6.152812612,22.40017034,-2.235506887,364,126,0.653846154,31.09234193,8,-83.87272726,0.402869887,0.481907606,0.275571286,27,0,2,1
4905,926.0595598,917.3489015,21.46452539,31.55125638,2.355502658,255,101,0.603921569,32.07633812,4,-83.33177301,0.904712757,0.932038171,1.017388486,20,1,2,0
4906,161.6945533,391.4797303,24.26781922,155.521652,1.61477341,401,446,0.112219451,90.56176492,3,-48.29677502,0.558380256,0.546848271,0.610016459,28,0,0,3
4907,965.8323197,844.9503773,13.57600932,115.5114162,2.976961777,67,461,5.880597015,98.19306805,8,-82.62746392,0.567251374,0.558207916,0.452250915,28,0,1,0
4908,205.794377,0.240874518,15.19661448,254.3618932,-1.476075305,283,409,0.445229682,21.76701183,1,-72.2694037,0.366429317,0.435329843,0.446126362,8,4,0,4
4909,741.5661085,168.5146435,0.979651038,313.286997,-0.073182067,431,287,0.334106729,43.62077175,1,-61.92569179,0.344071836,0.287483082,0.382895758,21,2,1,3
4910,546.6772649,30.42353965,2.079487841,282.5183531,-1.581242544,382,67,0.82460733,97.69364195,2,-98.46892697,0.987604445,0.890553744,1.133468763,7,0,1,0
4911,884.4787276,328.1471805,7.727031769,191.0294124,0.736800831,115,325,1.826086957,41.31954785,9,-41.38951617,0.623072767,0.618706244,0.626497866,44,1,1,4
4912,553.9932555,908.1895957,16.31695262,36.87916184,-2.307514565,293,85,0.709897611,35.56793871,3,-64.15644551,0.825115677,0.917209868,0.830041518,16,4,1,4
4913,534.5592192,96.9521236,22.18653446,255.5162222,-2.236540964,458,132,0.711790393,11.87826974,9,-78.09567147,0.447458153,0.510332561,0.372238415,22,4,1,4
4914,195.4580004,606.4097767,18.15009184,130.6183409,-2.568672652,325,132,0.593846154,75.57516562,8,-72.01493605,0.191854305,0.17353335,0.09913145,38,3,0,1
4915,166.2293621,451.4959391,11.76383565,30.83414181,1.161516494,248,245,0.012096774,45.25355031,4,-96.09226944,0.324840993,0.259860811,0.394900943,29,3,0,4
4916,916.4891511,938.4682124,3.54972219,303.2879066,-0.035564535,462,50,0.891774892,64.22763225,1,-49.74132277,0.346127267,0.360154313,0.307925716,14,4,1,2
4917,327.8381989,122.5191425,23.42319705,121.7579462,0.706387298,67,144,1.149253731,51.47582049,2,-62.23469208,0.564912525,0.640853438,0.632225607,13,1,2,4
4918,372.082255,212.0278505,10.91358155,78.5695797,2.27580628,121,239,0.975206612,18.27917672,7,-36.02059911,0.154615684,0.198070397,0.236948106,24,0,0,0
4919,759.8236584,29.54196861,22.08162043,313.7227433,1.441970909,204,320,0.568627451,18.46060977,5,-67.5069212,0.387018121,0.395058166,0.508005316,15,3,1,2
4920,338.8234824,433.9352496,15.38936526,324.7681926,-0.229662491,427,232,0.456674473,94.03587621,4,-42.01189278,0.100577176,0.14755248,0.078808657,48,0,1,3
4921,952.0624466,277.8328996,22.15986161,122.0295014,2.90613593,219,352,0.607305936,89.06239547,3,-86.8170019,0.496530389,0.589461325,0.375282759,47,1,2,2
4922,737.927769,869.9059339,27.21868684,127.7285109,-0.262463393,371,217,0.41509434,61.45276649,3,-96.04434443,0.947424427,0.957963129,0.803940992,17,0,2,0
4923,597.4292426,604.9408132,27.63088548,208.6662699,-2.325295961,404,180,0.554455446,1.123181018,7,-33.60919134,0.338933675,0.350003264,0.276497997,31,4,1,3
4924,880.8951605,614.090738,16.0532034,264.0389378,2.955928484,331,478,0.444108761,43.89626844,5,-82.0129339,0.04971245,0.045433114,0.179455547,45,3,2,0
4925,49.60590835,531.9106969,15.34525094,22.73371269,-2.86307562,200,220,0.1,53.51237252,4,-41.64913926,0.60876052,0.622083116,0.683100403,37,1,0,0
4926,257.0626922,91.85033723,7.970353965,213.6037166,0.299301357,310,436,0.406451613,45.49434293,4,-81.98663959,0.63472967,0.661762115,0.652474343,14,4,1,1
4927,465.0363342,445.0186837,28.07399495,343.0152222,-1.145427068,129,243,0.88372093,92.61949521,5,-89.09108134,0.479569709,0.420425544,0.401454522,36,1,0,1
4928,226.9785395,999.5051897,13.73757502,94.35380298,0.021312906,155,408,1.632258065,5.045718304,2,-48.72283737,0.396859588,0.410465427,0.460709786,48,3,1,0
4929,743.9051873,835.2292908,3.827737179,327.1777971,0.352277716,60,71,0.183333333,65.83792215,6,-45.51157089,0.892664601,0.795356069,0.964918857,32,0,0,4
4930,919.2080311,893.4590542,12.98114744,342.0606027,-1.559424622,452,477,0.055309735,32.06980347,0,-40.94710851,0.938437183,1.026023053,0.85757098,12,1,1,1
4931,423.7701199,823.2263592,3.811597507,96.89531075,0.341152534,257,223,0.13229572,56.38822852,4,-39.45919221,0.673161583,0.580729442,0.735599158,6,3,0,0
4932,342.1326001,103.0416934,15.07595053,271.5126717,1.536366672,445,279,0.373033708,65.93581701,5,-66.1808164,0.501224975,0.592855593,0.387294948,18,4,2,2
4933,961.5507321,227.4482541,16.83826545,85.959003,-1.400940977,179,110,0.38547486,44.64131019,1,-71.9848176,0.067547702,0.161346256,-0.051947697,20,3,1,0
4934,444.8524328,3.121651356,10.13267284,265.5400182,-0.6994432,220,70,0.681818182,15.68906401,1,-47.43217236,0.301038154,0.3063962,0.167608007,36,0,1,0
4935,489.0484004,303.5101249,2.149518427,287.0711897,-1.390543841,455,399,0.123076923,52.38477484,8,-60.14295817,0.285091745,0.251575381,0.378151314,8,3,1,3
4936,351.6498723,108.6074023,28.30510607,88.99405334,1.923358386,459,49,0.893246187,93.36266043,1,-32.43010964,0.058242496,-0.00476736,-0.010574101,3,4,1,1
4937,909.548473,472.7933453,23.2005934,257.7130357,1.349893555,82,38,0.536585366,54.05213771,2,-73.69147921,0.843363097,0.775798036,0.874615926,30,4,0,3
4938,568.9554833,677.1274886,25.16643242,292.357634,2.227178623,73,342,3.684931507,13.17104393,0,-96.99871284,0.867047606,0.814634394,0.760392503,6,1,1,4
4939,762.1745872,874.505295,11.00605183,129.088394,-1.979700643,246,153,0.37804878,82.59213944,8,-58.74867991,0.912370883,0.907612187,0.895098584,12,4,2,0
4940,811.8067184,749.2171651,22.8249309,60.37299936,-2.558522171,454,232,0.488986784,22.95274383,0,-75.25712807,0.741809311,0.790388938,0.600119647,39,2,0,1
4941,341.8490419,938.5855958,14.56118686,33.10724423,-2.283698977,95,430,3.526315789,37.65148061,3,-76.01284285,0.71051397,0.690259888,0.818499485,35,4,1,1
4942,433.6943313,53.89829039,6.032504652,207.1374133,-2.033890003,323,107,0.66873065,43.44695547,6,-60.48366452,0.477826509,0.534028926,0.489751047,7,0,1,1
4943,848.4717744,12.17983542,3.732701307,352.115323,0.198495964,280,239,0.146428571,34.63022548,1,-35.47530959,0.857397938,0.870315167,0.974551032,25,4,0,0
4944,363.2553517,661.3381138,10.35152608,296.2621152,2.825472422,182,47,0.741758242,41.04072199,7,-81.31292036,0.510134566,0.413989961,0.500469599,26,1,0,0
4945,793.9351335,289.3524102,4.126563344,156.90227,-0.8565875,313,265,0.153354633,79.75258213,7,-73.42846378,0.029641109,-0.044000594,-0.025460661,47,4,1,2
4946,940.9923226,253.5010161,29.94806929,193.183525,2.751049616,134,348,1.597014925,23.11254198,2,-37.61252448,0.584910371,0.599360305,0.555151117,25,3,0,3
4947,623.2103731,330.8870877,1.475669707,100.6300387,-2.77079523,416,229,0.449519231,47.5714374,3,-37.3346605,0.390457591,0.322690706,0.313612547,44,3,2,3
4948,741.6272875,269.7960579,13.23430798,58.70371225,2.561233217,362,378,0.044198895,2.980847952,6,-83.57876511,0.521297949,0.542960289,0.636966616,41,3,1,0
4949,805.097312,511.4364063,13.56280567,173.549217,-1.913084356,54,311,4.759259259,51.25892601,4,-50.55685889,0.440706096,0.429762229,0.379391052,13,2,1,4
4950,845.0396489,440.1484472,9.018957857,166.8605638,2.474849914,318,281,0.116352201,12.0571758,4,-70.91073397,0.496798194,0.534814642,0.434460409,19,1,0,1
4951,395.0533379,512.4285514,17.14054697,187.894783,-2.662635419,388,369,0.048969072,28.94135828,1,-34.47996127,0.108572727,0.066860139,0.148058329,41,3,2,0
4952,51.26345918,672.7136115,4.499310725,343.0096508,2.689316685,270,268,0.007407407,33.16246604,5,-48.7428282,0.014533202,0.078858242,-0.098648111,44,3,2,0
4953,401.8762712,387.130509,23.51737142,217.4023081,-1.795210414,243,298,0.226337449,9.152909939,3,-65.39527073,0.340187403,0.31796426,0.255941277,27,3,1,0
4954,673.7562298,251.3076871,9.973431547,218.0778612,-1.18371564,470,148,0.685106383,36.69605018,4,-42.78120558,0.254538875,0.31386847,0.233509384,7,1,2,1
4955,450.3503858,166.2005368,17.74027769,46.08891463,-0.054345935,395,430,0.088607595,50.30768279,4,-30.14850227,0.250057715,0.153931874,0.15484054,4,3,2,1
4956,748.9631509,349.4741195,21.46917708,358.7359918,-0.715674713,462,400,0.134199134,43.67844671,1,-68.70696859,0.937095224,0.915712044,0.864292696,12,2,2,0
4957,356.9824295,741.8064752,26.67126353,278.2241799,1.005167816,118,311,1.63559322,28.76210615,7,-73.85413151,0.818985038,0.763022725,0.878963414,1,3,1,2
4958,634.7441411,756.7049101,25.07362309,315.7932039,2.848846604,337,419,0.243323442,30.19064111,0,-57.50747308,0.013370862,0.002106926,-0.052676812,47,0,1,3
4959,186.4198049,666.9053867,18.24927084,149.1481483,0.638558945,407,366,0.100737101,63.7247205,1,-52.18422709,0.00871921,0.0980812,0.049878045,13,2,2,2
4960,749.3694366,234.0281753,11.65179541,180.7661145,1.328912457,225,417,0.853333333,72.12119226,6,-50.68860331,0.776899925,0.708691377,0.775222071,48,0,2,2
4961,545.6959688,588.0862459,15.0961401,187.9501713,-2.471968498,435,374,0.140229885,58.07653454,6,-66.84919703,0.984860581,0.902459836,1.065147921,2,3,1,0
4962,204.0643885,570.6896616,23.0620438,69.87403414,0.766874574,374,36,0.903743316,97.64261603,1,-76.73950527,0.46520636,0.376905591,0.540423138,15,3,1,1
4963,291.9111735,484.2661981,26.32636628,248.2160963,-0.276901338,288,302,0.048611111,94.54253226,0,-42.4652677,0.433129765,0.35780176,0.342393979,8,1,0,3
